[2026-07-12 08:00:06] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --also-match-lgtm-index-filters --size-limit 10m --language xml -- /home/runner/work/Ansede/Ansede/benchmarks/report/.codeql_dbs/log4j
[2026-07-12 08:00:06] Log file was started late.
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.20.0/LOG4J2-3645_improve_logbuilder_traceEntry_traceExit.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.20.0/LOG4J2-3647_Add_support_for_global_filters_to_LogBuilder.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.20.0/LOG4J2-3650_Move_tests.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1231_validation_path_condition.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1232_log4j-to-sfl4j-2-OSGiMetadata.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1275_fix-javadoc.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1281_remove_locale-dependent_toLowerCase.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1284_redirect_old_javadoc_urls.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1312_add_environment_arbiter.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1365_open-FileExtension.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1366_fix_java_sql_date.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1367_Missing-Bundle-Activation-OSGiMetadata.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1369_bump_build_requirement_jdk_11.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1380_StackTraceStringResolver_uses_instance_after_recycling.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1381_support_parents_in_MarkerResolver.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1389_Added_missing_setter_for_connectionStringSource_in_MongoDb4Provider.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1391_fix_NPE_in_PluginElementVisitor.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1405_column_mapping_rename_type_attribute.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1414_restore_SLF4J_Log4jMarker_visibility.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1418_fix_ArrayOutOfBound_in_Log4jFixedFormatter.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1445_1549_fix_sync_roll_action_propagation.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1445_fix_synchronous_rolling_file_manager.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1484_fix_StackLocator_stdout.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1485_fix_DatePatternConverter_when_TL_disabled.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1503_change_defaults_for_LevelRangeFilter.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1508_fix-javadoc.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1530_fix_runtime-dependencies_documentation.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1533_set_fqcn_eventbuilder.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1545_add_warn_in_case_of_incorrect_syntax_of_highlighting_style.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1550_multiple_filter_invocations.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1589_mongodb_tests.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1626_parameter_format_rewrite.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1640_java_9_stack_trace_element.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1646_unsafe_cleaner.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1650_fix_rollover_strategy_log4j1.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1681_fix_and_improve_lookup_docs.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1692_make_JTL_LocationAware.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1747_mongodb4-long-collection-size-conifg.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1760_use_java_version_specific_warnings_in_StackLocator.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1782_allow_multiple_servletcontextlistener_instances.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1783_spring_arbiter_without_environment.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1786_fix_async_context_data_loss.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/1805_fix_NPE_in_JTL_LevelResolver.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/LOG4J2-170_Improve_XML_schema.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/LOG4J2-3217_fix_NPE_in_ContextSelector.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/LOG4J2-3657_fix_TL_usage_in_AbstractLogger.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/LOG4J2-3660_fix_notEmpty_converter_for_empty_collections.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/LOG4J2-3663_fix_file_descriptor_leak_on_Tomcat.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/OsgiServiceLocator_npe.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/PreventResourceLeak.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/new-release-process.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/remove-jmx-gui.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-angus-activation.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-angus-mail.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-cassandra-driver.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-cassandra.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-commons-compress.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-commons-csv.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-jackson.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-jakarta-activation.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-jakarta-mail.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-jctools.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-kafka.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-kubernetes.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-mongodb.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-netty.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-spring-boot.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-spring-framework.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-tomcat-juli.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0/update-1runtime-woodstox.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.1/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.1/1865_fix_apache_commons_logging.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/1223_change_formatted_message_heuristic.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/1906_harden_serialization_process.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/change_basic_auth_encoding.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/fix_MDC_pattern_converter_for_notEmpty.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/fix_bnd_api_leak.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/fix_dependency_scopes.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/fix_jlink.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/fix_manifest.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/fix_reusable_message_factory_serializability.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/remove_FastDateParser.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_com_fasterxml_jackson_jackson_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_com_github_luben_zstd_jni.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_com_google_guava_guava.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_io_netty_netty_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_eclipse_persistence_org_eclipse_persistence_jpa.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_fusesource_jansi_jansi.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_mongodb_bson.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_spring_framework_spring_framework_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_springframework_boot_spring_boot.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_springframework_spring_framework_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0/update_org_zeromq_jeromq.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/2098_JdkMapAdapterStringMap_detect_immutability.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/fix_NPE_in_closeable_thread_context.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/fix_conversant_disruptor.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/fix_create_parent_dir.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/fix_log4j_to_slf4j_descriptor.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/java_17.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_com_github_luben_zstd_jni.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_com_google_guava_guava.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_commons_codec_commons_codec.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_commons_io_commons_io.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_commons_logging_commons_logging.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_io_netty_netty_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_apache_commons_commons_compress.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_apache_commons_commons_dbcp2.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_apache_commons_commons_lang3.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_apache_commons_commons_pool2.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_apache_kafka_kafka_clients.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_apache_logging_logging_parent.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_jctools_jctools_core.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_springframework_boot_spring_boot.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/update_org_springframework_cloud_spring_cloud_dependencies.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1/workaround_coursier_bug.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/2238_fix_jdk_string_map.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/2282_fix_1_2_set_level.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/2282_fix_jul_set_level.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/LOG4J2-3680_fix_serial_filter_arrays.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/add_support_for_disruptor_4.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/allow_arbitrary_properties_order.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/deprecate_StatusConsoleListener_filters.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/deprecate_ring_buffer_log_event_handler.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/fix_RingBufferLogEvent_clear.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/fix_api_recursive_formatting.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/fix_security_manager_use_in_LoaderUtil.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/fix_spring_cloud_config_client_deps.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/fix_typo_kubernetes.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/revamp_StatusLogger.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/simplify_configuration_after_bnd_7_update.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_com_fasterxml_jackson_jackson_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_commons_codec_commons_codec.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_io_netty_netty_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_org_apache_logging_logging_parent.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_org_eclipse_jetty_jetty_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_org_jctools_jctools_core.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_org_springframework_spring_framework_bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.0/update_org_zeromq_jeromq.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/2309_fix_logger_context_aware_lookups.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/2346_unix_millis_data_pattern.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/fix_ParameterFormatter_for_insufficient_args.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/fix_StatusLogger_debug_mode.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/fix_StatusLogger_instant_formatting.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/fix_StatusLogger_properties_read.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/fix_StatusLogger_stack_overflow.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/improve_CloseableThreadContext_closeMap.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_jakarta_activation_jakarta_activation_api.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_jakarta_mail_jakarta_mail_api.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_org_apache_commons_commons_compress.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_org_apache_commons_commons_dbcp2.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_org_apache_kafka_kafka_clients.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_org_eclipse_angus_angus_activation.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1/update_org_eclipse_angus_jakarta_mail.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/.release.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/1539_graalvm_friendly.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/1740_rfc5424_use_fqdn.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/1799_ignore_propertysource_errors.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/1963_add_logging_to_properties_util.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2330_add_faster_web_app_context_map.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2331_custom_context_data_in_lookup.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2353_set_level_no-op.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2363_add_logback_throwable_consuming_semantics.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2374_refactor_initialization.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2379_fix_message_factory_properties.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2412_remove_log4j_kubernetes.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2414_fix_blank_keys_in_PropertiesUtil.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2462_disable_jmx_by_default.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2515_datetimeformatter_formatto.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2703_log4j_debug.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2778_configurator_no_op.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2781_fix_file_location_pattern_converter_location_requirement.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2814_open_json_layout.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2835_improve_plugin_descriptor_warnings.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/2849-remove-token-based-matching.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/LOG4J2-3618_propertysource_comparator.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/add_GcpLayout_tracing_support.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/add_log4j_mongodb.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/add_plugin_reference.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/auto_site_deployment.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/change-is-webapp.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/change_JsonReader_dup_key.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/deprecate-Message-getFormat.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/deprecate_EventLogger.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/deprecate_duration.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/deprecate_log4j2_default_status_level.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/deprecate_log4j_mongodb4.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/fix-TruncatingBufferedWriter-empty-input-handling.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0/fix_2380_insufficient_args_in_ParameterFormatter.xml",
